"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
75,95,0.2,"AC",18.2568443070218
75,95,0.2,"TT",15.8316464968451
75,95,0.5,"TT",15.8685685648061
75,50,0.2,"TT",15.924395043725
40,95,0.2,"TT",15.109700730039
75,95,0.2,"AC",20.0282608038171
75,95,0.2,"TT",13.2387524068307
75,95,0.5,"TT",14.4660308913765
75,50,0.2,"TT",16.9559963664854
40,95,0.2,"TT",13.2759803731622
75,95,0.2,"AC",18.9917883679844
75,95,0.2,"TT",15.4517171909891
75,95,0.5,"TT",14.2299032700891
75,50,0.2,"TT",15.062136507767
40,95,0.2,"TT",14.8768343585685
75,95,0.2,"AC",18.4580707504988
75,95,0.2,"TT",15.8094738137253
75,95,0.5,"TT",15.9968957302139
75,50,0.2,"TT",15.3856342152746
40,95,0.2,"TT",13.3574057689262
75,95,0.2,"AC",17.9377809722741
75,95,0.2,"TT",14.7844939958077
75,95,0.5,"TT",13.9171162602283
75,50,0.2,"TT",14.5684910682353
40,95,0.2,"TT",15.2439273823683
75,95,0.2,"AC",19.1831841835498
75,95,0.2,"TT",14.6816735167874
75,95,0.5,"TT",14.5411540247488
75,50,0.2,"TT",16.7458915707112
40,95,0.2,"TT",14.4133801996632
75,95,0.2,"AC",18.5576875488402
75,95,0.2,"TT",16.1852758359871
75,95,0.5,"TT",15.5220320560321
75,50,0.2,"TT",17.9931110577395
40,95,0.2,"TT",14.2021452443935
75,95,0.2,"AC",20.4442407643615
75,95,0.2,"TT",15.3841721275929
75,95,0.5,"TT",14.6240918969735
75,50,0.2,"TT",16.4055795145445
40,95,0.2,"TT",12.536614037109
75,95,0.2,"AC",19.4660336715431
75,95,0.2,"TT",14.4885233339988
75,95,0.5,"TT",14.2075366018333
75,50,0.2,"TT",15.6763562061245
40,95,0.2,"TT",13.4074843011284
75,95,0.2,"AC",18.7602711217421
75,95,0.2,"TT",14.2550237776716
75,95,0.5,"TT",14.7067243444243
75,50,0.2,"TT",15.2109170542546
40,95,0.2,"TT",14.853250761127
75,95,0.2,"AC",19.8575356252486
75,95,0.2,"TT",14.5223919627924
75,95,0.5,"TT",16.2713580683949
75,50,0.2,"TT",17.5562029696546
40,95,0.2,"TT",13.4488388119546
75,95,0.2,"AC",20.5613817782278
75,95,0.2,"TT",15.1121700504109
75,95,0.5,"TT",15.1906238211738
75,50,0.2,"TT",15.9631982700798
40,95,0.2,"TT",16.180181844136
75,95,0.2,"AC",20.4178145005656
75,95,0.2,"TT",15.4894217933889
75,95,0.5,"TT",13.1810604358856
75,50,0.2,"TT",17.2882621931951
40,95,0.2,"TT",14.9926454373957
75,95,0.2,"AC",20.2695777666162
75,95,0.2,"TT",15.4559268379328
75,95,0.5,"TT",15.3479301451177
75,50,0.2,"TT",16.2057918385126
40,95,0.2,"TT",13.7420075425098
75,95,0.2,"AC",20.1475283073085
75,95,0.2,"TT",14.4603367457724
75,95,0.5,"TT",15.5094195535577
75,50,0.2,"TT",18.1470138198481
40,95,0.2,"TT",10.4844607082402
75,95,0.2,"AC",19.1732485221301
75,95,0.2,"TT",14.5910647017855
75,95,0.5,"TT",15.3734474649055
75,50,0.2,"TT",14.6381638393455
40,95,0.2,"TT",14.2773617842573
75,95,0.2,"AC",19.4513366070535
75,95,0.2,"TT",15.2363987341858
75,95,0.5,"TT",15.4913164553469
75,50,0.2,"TT",16.2415178560741
40,95,0.2,"TT",11.8950204083105
75,95,0.2,"AC",17.5066108172392
75,95,0.2,"TT",15.2161465721571
75,95,0.5,"TT",14.2669649144289
75,50,0.2,"TT",15.2135718991345
40,95,0.2,"TT",11.8931102414221
75,95,0.2,"AC",19.5370104279612
75,95,0.2,"TT",11.7863308841014
75,95,0.5,"TT",15.9355524990489
75,50,0.2,"TT",16.2017496082933
40,95,0.2,"TT",14.1555530928965
75,95,0.2,"AC",19.9619553040145
75,95,0.2,"TT",15.0732032585682
75,95,0.5,"TT",14.3652333741289
75,50,0.2,"TT",15.701136081693
40,95,0.2,"TT",15.2664509610962
75,95,0.2,"AC",20.9539040821581
75,95,0.2,"TT",15.5403949044711
75,95,0.5,"TT",15.6820895933547
75,50,0.2,"TT",16.0902335537348
40,95,0.2,"TT",15.8932970515169
75,95,0.2,"AC",19.9685695681021
75,95,0.2,"TT",16.0712176355485
75,95,0.5,"TT",14.894998146113
75,50,0.2,"TT",15.9091719474912
40,95,0.2,"TT",15.8947559489082
75,95,0.2,"AC",21.0865338844061
75,95,0.2,"TT",15.2775503955645
75,95,0.5,"TT",14.6205468185023
75,50,0.2,"TT",15.3873991718553
40,95,0.2,"TT",15.7294635865715
75,95,0.2,"AC",20.8161205113667
75,95,0.2,"TT",15.2169754989353
75,95,0.5,"TT",13.1064775211919
75,50,0.2,"TT",15.1853819846214
40,95,0.2,"TT",14.5981675387659
75,95,0.2,"AC",19.4770211441356
75,95,0.2,"TT",13.6560255823065
75,95,0.5,"TT",15.2417355543027
75,50,0.2,"TT",14.7707558196058
40,95,0.2,"TT",11.5943818858203
75,95,0.2,"AC",19.2523016633818
75,95,0.2,"TT",14.3979144734721
75,95,0.5,"TT",14.1920518224914
75,50,0.2,"TT",16.0318576410181
40,95,0.2,"TT",15.2234248581104
75,95,0.2,"AC",19.0572133795309
75,95,0.2,"TT",15.3811370378421
75,95,0.5,"TT",14.725521771902
75,50,0.2,"TT",15.9474078472399
40,95,0.2,"TT",14.7508942038966
75,95,0.2,"AC",18.9708468035448
75,95,0.2,"TT",17.327069205194
75,95,0.5,"TT",13.3336480810827
75,50,0.2,"TT",17.4972067761994
40,95,0.2,"TT",13.065844680342
75,95,0.2,"AC",20.152383259737
75,95,0.2,"TT",14.8621629029047
75,95,0.5,"TT",15.4903232907045
75,50,0.2,"TT",16.0816387356762
40,95,0.2,"TT",10.2137670367037
75,95,0.2,"AC",21.0592827638846
75,95,0.2,"TT",14.386844003509
75,95,0.5,"TT",13.6386536275512
75,50,0.2,"TT",14.3877802234525
40,95,0.2,"TT",13.1552336298931
75,95,0.2,"AC",20.0152064966949
75,95,0.2,"TT",14.1588071986501
75,95,0.5,"TT",16.7879829336195
75,50,0.2,"TT",15.5310718629071
40,95,0.2,"TT",12.5874317180181
75,95,0.2,"AC",19.4853567698059
75,95,0.2,"TT",15.4416602226883
75,95,0.5,"TT",14.9765467746921
75,50,0.2,"TT",14.3167654311414
40,95,0.2,"TT",15.638229418863
75,95,0.2,"AC",18.2761707540373
75,95,0.2,"TT",15.072878763165
75,95,0.5,"TT",13.8577091557102
75,50,0.2,"TT",14.1551925740197
40,95,0.2,"TT",13.5176757758564
75,95,0.2,"AC",18.7495667297084
75,95,0.2,"TT",15.4227204906952
75,95,0.5,"TT",14.9272107439715
75,50,0.2,"TT",15.7395852927165
40,95,0.2,"TT",14.6398798895112
75,95,0.2,"AC",20.8443286545333
75,95,0.2,"TT",14.1720145055897
75,95,0.5,"TT",16.6920964397499
75,50,0.2,"TT",16.0275610255335
40,95,0.2,"TT",15.1911875342869
75,95,0.2,"AC",19.2128641292923
75,95,0.2,"TT",15.537847153609
75,95,0.5,"TT",15.3658525751378
75,50,0.2,"TT",15.314734034441
40,95,0.2,"TT",16.2828644411268
75,95,0.2,"AC",20.9265035005277
75,95,0.2,"TT",13.1353856053803
75,95,0.5,"TT",13.9983153781604
75,50,0.2,"TT",15.7159569783702
40,95,0.2,"TT",14.4132942938659
75,95,0.2,"AC",18.4158672304399
75,95,0.2,"TT",15.5744819225247
75,95,0.5,"TT",14.5955178917158
75,50,0.2,"TT",16.584487447411
40,95,0.2,"TT",12.8974517194126
75,95,0.2,"AC",19.8085024555813
75,95,0.2,"TT",14.8203839234826
75,95,0.5,"TT",14.9704989687042
75,50,0.2,"TT",16.8506961044103
40,95,0.2,"TT",13.9313522760137
75,95,0.2,"AC",22.007335969429
75,95,0.2,"TT",13.1381280633561
75,95,0.5,"TT",16.21379233018
75,50,0.2,"TT",16.6615965360355
40,95,0.2,"TT",13.7558122545843
75,95,0.2,"AC",21.0641671727767
75,95,0.2,"TT",15.3986957748066
75,95,0.5,"TT",15.9819944976501
75,50,0.2,"TT",15.1319713463509
40,95,0.2,"TT",14.7281367758734
75,95,0.2,"AC",21.2341889973507
75,95,0.2,"TT",15.5180777481546
75,95,0.5,"TT",14.7562328220247
75,50,0.2,"TT",16.3727270098858
40,95,0.2,"TT",13.7638617800689
75,95,0.2,"AC",19.2966302562407
75,95,0.2,"TT",13.5063791619513
75,95,0.5,"TT",14.0776399974243
75,50,0.2,"TT",15.8974984479994
40,95,0.2,"TT",13.7462404348868
75,95,0.2,"AC",19.3347401148344
75,95,0.2,"TT",14.3825663291739
75,95,0.5,"TT",15.756019809899
75,50,0.2,"TT",17.7518882078843
40,95,0.2,"TT",14.5154898324413
75,95,0.2,"AC",19.8472099038399
75,95,0.2,"TT",14.7474042492796
75,95,0.5,"TT",14.720976178454
75,50,0.2,"TT",15.8002159234235
40,95,0.2,"TT",13.6799738994271
75,95,0.2,"AC",19.2551627090647
75,95,0.2,"TT",15.5233165893138
75,95,0.5,"TT",14.8438274757548
75,50,0.2,"TT",18.3208090399265
40,95,0.2,"TT",13.7656044697891
75,95,0.2,"AC",19.6683984542712
75,95,0.2,"TT",14.7072019550187
75,95,0.5,"TT",14.3044593632032
75,50,0.2,"TT",13.9070787687602
40,95,0.2,"TT",14.5437742643399
75,95,0.2,"AC",20.7366742632195
75,95,0.2,"TT",14.7098162796669
75,95,0.5,"TT",13.7355436108305
75,50,0.2,"TT",13.740941427505
40,95,0.2,"TT",13.5848549227056
75,95,0.2,"AC",21.2195576506802
75,95,0.2,"TT",14.5844763978068
75,95,0.5,"TT",13.9013527634446
75,50,0.2,"TT",13.0770338058626
40,95,0.2,"TT",12.9046076044675
75,95,0.2,"AC",20.8175023114459
75,95,0.2,"TT",16.3716945239271
75,95,0.5,"TT",15.2394863456627
75,50,0.2,"TT",15.9214521982605
40,95,0.2,"TT",14.3374595441435
75,95,0.2,"AC",19.6841316567682
75,95,0.2,"TT",13.500533333185
75,95,0.5,"TT",15.5095331817788
75,50,0.2,"TT",18.2788868733324
40,95,0.2,"TT",13.6440498956394
75,95,0.2,"AC",20.1142236606569
75,95,0.2,"TT",14.4809866473406
75,95,0.5,"TT",15.9013454096189
75,50,0.2,"TT",16.8099062046697
40,95,0.2,"TT",15.2538464922488
75,95,0.2,"AC",17.6855100874791
75,95,0.2,"TT",15.3304746152242
75,95,0.5,"TT",15.5392958495241
75,50,0.2,"TT",17.4726746012654
40,95,0.2,"TT",14.3087703403095
75,95,0.2,"AC",19.5455660363966
75,95,0.2,"TT",15.0178303654561
75,95,0.5,"TT",13.8999372249053
75,50,0.2,"TT",16.4706457861009
40,95,0.2,"TT",14.5061063671269
75,95,0.2,"AC",18.351186195852
75,95,0.2,"TT",12.9918747521889
75,95,0.5,"TT",16.2238638930612
75,50,0.2,"TT",16.452755636248
40,95,0.2,"TT",14.3183926772203
75,95,0.2,"AC",18.4890457644444
75,95,0.2,"TT",15.0165053241448
75,95,0.5,"TT",13.2494215168688
75,50,0.2,"TT",15.9568431649978
40,95,0.2,"TT",15.3855248044484
75,95,0.2,"AC",19.3609453129991
75,95,0.2,"TT",15.1375438143767
75,95,0.5,"TT",14.6650301633941
75,50,0.2,"TT",15.3447313987683
40,95,0.2,"TT",14.1828850818925
75,95,0.2,"AC",21.9087876015324
75,95,0.2,"TT",16.0007762280579
75,95,0.5,"TT",14.8106557400258
75,50,0.2,"TT",16.9233008808899
40,95,0.2,"TT",15.3521482672002
75,95,0.2,"AC",18.9942457219359
75,95,0.2,"TT",14.5310551561976
75,95,0.5,"TT",15.942062296616
75,50,0.2,"TT",16.0442425898189
40,95,0.2,"TT",13.6649088343916
75,95,0.2,"AC",20.17750091303
75,95,0.2,"TT",14.9303087406835
75,95,0.5,"TT",17.0687977779906
75,50,0.2,"TT",15.696503944095
40,95,0.2,"TT",14.7589419286159
75,95,0.2,"AC",20.1276979305398
75,95,0.2,"TT",13.9166384060676
75,95,0.5,"TT",16.0673190984542
75,50,0.2,"TT",14.8957381539742
40,95,0.2,"TT",13.1574865446969
75,95,0.2,"AC",20.0746620406694
75,95,0.2,"TT",15.4673043659854
75,95,0.5,"TT",15.6182676873778
75,50,0.2,"TT",14.3401232281082
40,95,0.2,"TT",14.2331543929007
75,95,0.2,"AC",22.6567406703224
75,95,0.2,"TT",14.451897933269
75,95,0.5,"TT",15.642754697494
75,50,0.2,"TT",14.7262405797704
40,95,0.2,"TT",13.594622338316
75,95,0.2,"AC",18.8832729435933
75,95,0.2,"TT",15.5213936090644
75,95,0.5,"TT",14.6297045945547
75,50,0.2,"TT",16.1775013170725
40,95,0.2,"TT",14.3369976690257
75,95,0.2,"AC",19.6176402950057
75,95,0.2,"TT",13.7153660452762
75,95,0.5,"TT",15.7095980985614
75,50,0.2,"TT",15.2401059154672
40,95,0.2,"TT",13.5569361994822
75,95,0.2,"AC",19.1840912674042
75,95,0.2,"TT",15.7918922967909
75,95,0.5,"TT",14.075163110089
75,50,0.2,"TT",15.8764840662185
40,95,0.2,"TT",14.4585914105537
75,95,0.2,"AC",20.0030609152604
75,95,0.2,"TT",13.9819163880641
75,95,0.5,"TT",15.3227371205881
75,50,0.2,"TT",14.573604324638
40,95,0.2,"TT",12.5591438004366
75,95,0.2,"AC",20.3300155070022
75,95,0.2,"TT",15.2972152478951
75,95,0.5,"TT",14.6643603617973
75,50,0.2,"TT",15.9621330729485
40,95,0.2,"TT",14.992900169801
75,95,0.2,"AC",20.3127203968279
75,95,0.2,"TT",15.0681390317747
75,95,0.5,"TT",15.0991390640037
75,50,0.2,"TT",15.0502846624597
40,95,0.2,"TT",14.3338357817454
75,95,0.2,"AC",19.4431592851047
75,95,0.2,"TT",15.0856423592718
75,95,0.5,"TT",13.900377111775
75,50,0.2,"TT",15.8780560210212
40,95,0.2,"TT",15.3277297764945
75,95,0.2,"AC",18.3698629979122
75,95,0.2,"TT",15.104929233641
75,95,0.5,"TT",14.5564136521345
75,50,0.2,"TT",16.3067462391436
40,95,0.2,"TT",15.2351225957329
75,95,0.2,"AC",18.0445351636034
75,95,0.2,"TT",16.0689753983084
75,95,0.5,"TT",16.1312709733247
75,50,0.2,"TT",14.9338689341984
40,95,0.2,"TT",14.0559736195876
75,95,0.2,"AC",20.3832956831658
75,95,0.2,"TT",16.3465557869556
75,95,0.5,"TT",14.1902227238898
75,50,0.2,"TT",16.7302435333252
40,95,0.2,"TT",15.9575235356526
75,95,0.2,"AC",20.0384076490991
75,95,0.2,"TT",16.5733861789416
75,95,0.5,"TT",16.2262015588819
75,50,0.2,"TT",15.4648313486245
40,95,0.2,"TT",13.4832936887437
75,95,0.2,"AC",20.2106638739451
75,95,0.2,"TT",15.7441082064604
75,95,0.5,"TT",15.0403383207496
75,50,0.2,"TT",15.9692735897687
40,95,0.2,"TT",15.405176644664
75,95,0.2,"AC",20.3057399039556
75,95,0.2,"TT",16.3409833143635
75,95,0.5,"TT",14.3100367397648
75,50,0.2,"TT",16.6452194327099
40,95,0.2,"TT",15.2257204161009
75,95,0.2,"AC",18.9282989059756
75,95,0.2,"TT",13.9349064716052
75,95,0.5,"TT",14.5737506059533
75,50,0.2,"TT",16.5514833580847
40,95,0.2,"TT",14.2412558854849
75,95,0.2,"AC",19.1670146565171
75,95,0.2,"TT",13.8080012282855
75,95,0.5,"TT",14.4067836860525
75,50,0.2,"TT",17.9505953483844
40,95,0.2,"TT",12.7234375105711
75,95,0.2,"AC",21.314353379865
75,95,0.2,"TT",14.4151637269653
75,95,0.5,"TT",15.6228158194663
75,50,0.2,"TT",15.8557271798331
40,95,0.2,"TT",15.4474822941608
75,95,0.2,"AC",21.280054093665
75,95,0.2,"TT",16.9036762211925
75,95,0.5,"TT",14.5087652382234
75,50,0.2,"TT",16.4516755745465
40,95,0.2,"TT",13.5412860113748
75,95,0.2,"AC",20.8262607815155
75,95,0.2,"TT",14.7665131597013
75,95,0.5,"TT",15.1001015504733
75,50,0.2,"TT",15.5922928567862
40,95,0.2,"TT",12.0331739137835
75,95,0.2,"AC",20.3303695076258
75,95,0.2,"TT",14.3278156779841
75,95,0.5,"TT",15.8262193846761
75,50,0.2,"TT",16.266788483518
40,95,0.2,"TT",12.4429013547945
75,95,0.2,"AC",19.5711140278887
75,95,0.2,"TT",13.9947839354204
75,95,0.5,"TT",14.3654621154918
75,50,0.2,"TT",15.6138057043369
40,95,0.2,"TT",15.8012184240016
75,95,0.2,"AC",21.9749399714062
75,95,0.2,"TT",16.1361683716725
75,95,0.5,"TT",14.4752458445519
75,50,0.2,"TT",16.0382317032179
40,95,0.2,"TT",16.3566257467223
75,95,0.2,"AC",19.220196679841
75,95,0.2,"TT",15.3688702490748
75,95,0.5,"TT",14.4346219927677
75,50,0.2,"TT",16.1206515551392
40,95,0.2,"TT",15.5160995073596
75,95,0.2,"AC",19.4589074181841
75,95,0.2,"TT",15.7977906170649
75,95,0.5,"TT",16.1651387081134
75,50,0.2,"TT",16.0637960675829
40,95,0.2,"TT",12.8367758812008
75,95,0.2,"AC",18.4733605276186
75,95,0.2,"TT",13.0347305076613
75,95,0.5,"TT",16.3850043607299
75,50,0.2,"TT",15.6955426668483
40,95,0.2,"TT",13.4392224791665
75,95,0.2,"AC",18.8130176071497
75,95,0.2,"TT",15.3749097383631
75,95,0.5,"TT",16.5172832062958
75,50,0.2,"TT",16.435548477738
40,95,0.2,"TT",14.340670218195
75,95,0.2,"AC",19.3911687816602
