"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
45,60,0.2,"TT",17.9932712650952
55,60,0.2,"TT",16.1147608780918
65,60,0.2,"TT",13.678309141048
45,75,0.2,"TT",11.5016620878213
55,75,0.2,"TT",12.6083806948723
65,75,0.2,"TT",10.5921601945823
45,60,0.2,"TT",14.3302528119918
55,60,0.2,"TT",15.158188076134
65,60,0.2,"TT",14.5993808252284
45,75,0.2,"TT",11.6196155758818
55,75,0.2,"TT",11.5564501594727
65,75,0.2,"TT",11.451323349645
45,60,0.2,"TT",14.9389539764326
55,60,0.2,"TT",15.1127637278626
65,60,0.2,"TT",14.8663674190795
45,75,0.2,"TT",12.1184563133818
55,75,0.2,"TT",11.4280971548327
65,75,0.2,"TT",12.0150021079991
45,60,0.2,"TT",16.4613274426092
55,60,0.2,"TT",16.3724799791502
65,60,0.2,"TT",13.8224904612134
45,75,0.2,"TT",10.3582379750785
55,75,0.2,"TT",13.0719578057347
65,75,0.2,"TT",10.6055638424102
45,60,0.2,"TT",16.2720674458052
55,60,0.2,"TT",15.9693734045077
65,60,0.2,"TT",15.3161198027466
45,75,0.2,"TT",11.8371048997918
55,75,0.2,"TT",11.1400966102064
65,75,0.2,"TT",9.95619280003933
45,60,0.2,"TT",16.6323027815738
55,60,0.2,"TT",14.9307674974034
65,60,0.2,"TT",13.7910118079334
45,75,0.2,"TT",10.8641403068484
55,75,0.2,"TT",10.9157291888818
65,75,0.2,"TT",12.5833494680372
45,60,0.2,"TT",14.6608874825887
55,60,0.2,"TT",16.4515444972365
65,60,0.2,"TT",12.6800775160499
45,75,0.2,"TT",11.0919841533707
55,75,0.2,"TT",12.9011168189319
65,75,0.2,"TT",9.76119878786931
45,60,0.2,"TT",13.8111707411517
55,60,0.2,"TT",16.5083030348856
65,60,0.2,"TT",13.4393824708675
45,75,0.2,"TT",15.0781532805994
55,75,0.2,"TT",13.001137523947
65,75,0.2,"TT",10.8720364613987
45,60,0.2,"TT",15.3710384150989
55,60,0.2,"TT",16.0971741320975
65,60,0.2,"TT",12.8077048066358
45,75,0.2,"TT",13.9517575031558
55,75,0.2,"TT",10.3663270271031
65,75,0.2,"TT",11.4963364158579
45,60,0.2,"TT",15.2377078372222
55,60,0.2,"TT",15.309616389053
65,60,0.2,"TT",14.459737124654
45,75,0.2,"TT",11.270875991342
55,75,0.2,"TT",11.1209948134758
65,75,0.2,"TT",11.4706146551332
45,60,0.2,"TT",14.0282533590637
55,60,0.2,"TT",15.6746788279552
65,60,0.2,"TT",13.8778300466731
45,75,0.2,"TT",12.7911176776078
55,75,0.2,"TT",11.504778394122
65,75,0.2,"TT",9.92626244710894
45,60,0.2,"TT",14.5103981090543
55,60,0.2,"TT",16.4861710531747
65,60,0.2,"TT",14.689879145961
45,75,0.2,"TT",10.3590153278488
55,75,0.2,"TT",10.3731644239939
65,75,0.2,"TT",9.64868503361147
45,60,0.2,"TT",13.8683913141404
55,60,0.2,"TT",17.3437333552921
65,60,0.2,"TT",12.5704066648677
45,75,0.2,"TT",11.5526997194609
55,75,0.2,"TT",12.0568608070308
65,75,0.2,"TT",11.3128771059049
45,60,0.2,"TT",15.0016229034962
55,60,0.2,"TT",13.8094678758072
65,60,0.2,"TT",14.615732355376
45,75,0.2,"TT",12.5328168372174
55,75,0.2,"TT",11.520078579894
65,75,0.2,"TT",12.2770300575103
45,60,0.2,"TT",13.4442042879811
55,60,0.2,"TT",14.9492644206254
65,60,0.2,"TT",13.1487530475741
45,75,0.2,"TT",10.9754634837677
55,75,0.2,"TT",12.3474878799694
65,75,0.2,"TT",10.5703382305445
45,60,0.2,"TT",13.4839988817504
55,60,0.2,"TT",15.9367288732626
65,60,0.2,"TT",14.4077064102395
45,75,0.2,"TT",12.7013316709658
55,75,0.2,"TT",12.3864898369367
65,75,0.2,"TT",11.2605245862449
45,60,0.2,"TT",14.4210513116058
55,60,0.2,"TT",15.8656721754121
65,60,0.2,"TT",14.1989674347365
45,75,0.2,"TT",14.1324273316298
55,75,0.2,"TT",11.6317792495552
65,75,0.2,"TT",11.5403815690816
45,60,0.2,"TT",15.9872299677864
55,60,0.2,"TT",15.3716671632417
65,60,0.2,"TT",13.8526943962892
45,75,0.2,"TT",10.6077708475714
55,75,0.2,"TT",11.8235659429001
65,75,0.2,"TT",10.9844311990481
45,60,0.2,"TT",17.3971184963232
55,60,0.2,"TT",15.2903430086635
65,60,0.2,"TT",14.3035613290365
45,75,0.2,"TT",11.544765717017
55,75,0.2,"TT",11.7703469261706
65,75,0.2,"TT",12.4482614365375
45,60,0.2,"TT",14.7848784490874
55,60,0.2,"TT",14.7843766206061
65,60,0.2,"TT",14.2103146348253
45,75,0.2,"TT",12.9400422990167
55,75,0.2,"TT",10.2869620402558
65,75,0.2,"TT",10.3503850947366
45,60,0.2,"TT",14.262878070445
55,60,0.2,"TT",14.8029625710631
65,60,0.2,"TT",14.973214952227
45,75,0.2,"TT",14.5157738265185
55,75,0.2,"TT",12.8757848023151
65,75,0.2,"TT",11.4246299518631
45,60,0.2,"TT",15.8183702170083
55,60,0.2,"TT",15.5593340501441
65,60,0.2,"TT",15.3623856372705
45,75,0.2,"TT",11.68174910922
55,75,0.2,"TT",12.1921005556931
65,75,0.2,"TT",11.3179877309797
45,60,0.2,"TT",13.9622653330504
55,60,0.2,"TT",15.9822271789062
65,60,0.2,"TT",15.9530014506619
45,75,0.2,"TT",12.7001545723815
55,75,0.2,"TT",12.2071646967652
65,75,0.2,"TT",9.99014573151658
45,60,0.2,"TT",15.4931000551595
55,60,0.2,"TT",16.6309438851939
65,60,0.2,"TT",14.7450761455239
45,75,0.2,"TT",13.7810929861257
55,75,0.2,"TT",11.5100135368642
65,75,0.2,"TT",10.2021214353108
45,60,0.2,"TT",15.2879816197604
55,60,0.2,"TT",15.5316011604706
65,60,0.2,"TT",13.9902586172826
45,75,0.2,"TT",13.9286170670774
55,75,0.2,"TT",13.1687310440641
65,75,0.2,"TT",10.1807040527231
45,60,0.2,"TT",14.9710509799656
55,60,0.2,"TT",15.4361796113238
65,60,0.2,"TT",13.9188651839808
45,75,0.2,"TT",11.0796813382451
55,75,0.2,"TT",11.7278936813326
65,75,0.2,"TT",9.82750837505766
45,60,0.2,"TT",15.3863486019252
55,60,0.2,"TT",15.055169310771
65,60,0.2,"TT",12.6162599315653
45,75,0.2,"TT",10.9892597429664
55,75,0.2,"TT",11.780261112363
65,75,0.2,"TT",12.3974997685196
45,60,0.2,"TT",16.7353083777611
55,60,0.2,"TT",16.1502529495021
65,60,0.2,"TT",14.2101288578084
45,75,0.2,"TT",12.9988188681975
55,75,0.2,"TT",10.6401621425071
65,75,0.2,"TT",10.0669500941561
45,60,0.2,"TT",15.3098071428543
55,60,0.2,"TT",16.9241405723011
65,60,0.2,"TT",12.849552089808
45,75,0.2,"TT",11.9690057469484
55,75,0.2,"TT",12.9890678700385
65,75,0.2,"TT",11.1988272045481
45,60,0.2,"TT",15.8415104955212
55,60,0.2,"TT",14.967876246653
65,60,0.2,"TT",13.6034249117494
45,75,0.2,"TT",10.7873809998888
55,75,0.2,"TT",14.1896815366949
65,75,0.2,"TT",12.2239122512421
45,60,0.2,"TT",15.5955057926316
55,60,0.2,"TT",15.0017142268408
65,60,0.2,"TT",14.9710676066689
45,75,0.2,"TT",11.702029198637
55,75,0.2,"TT",11.4137611859144
65,75,0.2,"TT",9.78651704834754
45,60,0.2,"TT",14.7455592699776
55,60,0.2,"TT",15.109541040834
65,60,0.2,"TT",13.081140621093
45,75,0.2,"TT",13.1223050158501
55,75,0.2,"TT",12.0217695085671
65,75,0.2,"TT",12.0975810752427
45,60,0.2,"TT",15.0567406354559
55,60,0.2,"TT",16.6269602946976
65,60,0.2,"TT",14.5437245758845
45,75,0.2,"TT",12.0671356387589
55,75,0.2,"TT",11.4704584375379
65,75,0.2,"TT",9.3462585597181
45,60,0.2,"TT",15.8480875183094
55,60,0.2,"TT",16.7703038703326
65,60,0.2,"TT",13.6607568549412
45,75,0.2,"TT",13.2576786198904
55,75,0.2,"TT",10.4341742547878
65,75,0.2,"TT",11.360092080645
45,60,0.2,"TT",16.128965128619
55,60,0.2,"TT",15.0389413245601
65,60,0.2,"TT",12.6889990944463
45,75,0.2,"TT",14.3101726560539
55,75,0.2,"TT",11.4252457022876
65,75,0.2,"TT",11.5747457040301
45,60,0.2,"TT",14.7188987888426
55,60,0.2,"TT",14.9970104743888
65,60,0.2,"TT",14.0629156674209
45,75,0.2,"TT",12.3112951645898
55,75,0.2,"TT",11.3172944361986
65,75,0.2,"TT",12.0606286477952
45,60,0.2,"TT",15.246647682671
55,60,0.2,"TT",15.625486372696
65,60,0.2,"TT",14.1811311636249
45,75,0.2,"TT",11.6790111572542
55,75,0.2,"TT",11.5489279183817
65,75,0.2,"TT",12.6002533874656
45,60,0.2,"TT",16.4865286970958
55,60,0.2,"TT",17.8291490255041
65,60,0.2,"TT",12.6113735316954
45,75,0.2,"TT",12.5788631493266
55,75,0.2,"TT",12.446545088903
65,75,0.2,"TT",11.8296519960996
45,60,0.2,"TT",15.0597197370292
55,60,0.2,"TT",15.3238125832663
65,60,0.2,"TT",13.1045760828221
45,75,0.2,"TT",13.0439317453294
55,75,0.2,"TT",12.4390395704775
65,75,0.2,"TT",11.438789448363
45,60,0.2,"TT",14.6922138185397
55,60,0.2,"TT",15.1248794218274
65,60,0.2,"TT",14.3269115190817
45,75,0.2,"TT",13.3568434459554
55,75,0.2,"TT",13.0611055652528
65,75,0.2,"TT",11.8522211240089
45,60,0.2,"TT",16.7342188352177
55,60,0.2,"TT",16.0464000835203
65,60,0.2,"TT",13.8484336614049
45,75,0.2,"TT",13.0316110109016
55,75,0.2,"TT",11.0918026162881
65,75,0.2,"TT",9.91116577159567
45,60,0.2,"TT",14.9571730984422
55,60,0.2,"TT",14.2464449119892
65,60,0.2,"TT",13.0665384723034
45,75,0.2,"TT",12.7871657438909
55,75,0.2,"TT",12.6529337513055
65,75,0.2,"TT",11.5619379256395
45,60,0.2,"TT",16.3589394984551
55,60,0.2,"TT",14.9243967890784
65,60,0.2,"TT",12.8459682696989
45,75,0.2,"TT",12.0466001251882
55,75,0.2,"TT",9.81587335831158
65,75,0.2,"TT",11.1115825989954
45,60,0.2,"TT",13.5568480647917
55,60,0.2,"TT",14.9294174069538
65,60,0.2,"TT",13.9207253537927
45,75,0.2,"TT",12.03253432255
55,75,0.2,"TT",11.1233665104127
65,75,0.2,"TT",10.2281642104416
45,60,0.2,"TT",16.6868987666277
55,60,0.2,"TT",14.3872677584044
65,60,0.2,"TT",12.7658457015603
45,75,0.2,"TT",11.9633968062664
55,75,0.2,"TT",14.2018269650655
65,75,0.2,"TT",11.7296953481085
45,60,0.2,"TT",15.7323867856324
55,60,0.2,"TT",13.9704436732866
65,60,0.2,"TT",14.931706913696
45,75,0.2,"TT",14.1100500791088
55,75,0.2,"TT",10.3145383909727
65,75,0.2,"TT",12.9679761093874
45,60,0.2,"TT",16.6844609806445
55,60,0.2,"TT",15.5789389473874
65,60,0.2,"TT",13.9697476530878
45,75,0.2,"TT",13.219722069837
55,75,0.2,"TT",11.2554174760707
65,75,0.2,"TT",11.3311973326022
45,60,0.2,"TT",15.5597516423758
55,60,0.2,"TT",16.0784963229025
65,60,0.2,"TT",15.6873145330455
45,75,0.2,"TT",13.3013697979438
55,75,0.2,"TT",11.058130504058
65,75,0.2,"TT",10.7049827465179
45,60,0.2,"TT",16.0475259091058
55,60,0.2,"TT",15.2878226200531
65,60,0.2,"TT",13.5729572897056
45,75,0.2,"TT",14.4697591586995
55,75,0.2,"TT",12.316081474629
65,75,0.2,"TT",12.0091455253939
45,60,0.2,"TT",15.4457489181647
55,60,0.2,"TT",15.850611583615
65,60,0.2,"TT",13.3466992965879
45,75,0.2,"TT",12.36887963398
55,75,0.2,"TT",12.1948158581754
65,75,0.2,"TT",9.62262692141438
45,60,0.2,"TT",15.0225672396295
55,60,0.2,"TT",16.248866908598
65,60,0.2,"TT",14.6868699369716
45,75,0.2,"TT",11.0477811363536
55,75,0.2,"TT",12.2754195621751
65,75,0.2,"TT",11.1973324487227
45,60,0.2,"TT",15.4088496374437
55,60,0.2,"TT",16.3105935425333
65,60,0.2,"TT",14.3643466692542
45,75,0.2,"TT",12.8790056241355
55,75,0.2,"TT",11.8748095445534
65,75,0.2,"TT",11.0042779993898
45,60,0.2,"TT",14.6694445942235
55,60,0.2,"TT",15.3456082831003
65,60,0.2,"TT",14.1450365376924
45,75,0.2,"TT",12.9167964060883
55,75,0.2,"TT",11.2960319906144
65,75,0.2,"TT",11.8308960865001
45,60,0.2,"TT",16.2752096185045
55,60,0.2,"TT",15.6418954951701
65,60,0.2,"TT",13.8982559211795
45,75,0.2,"TT",11.0037165967991
55,75,0.2,"TT",12.5877366378965
65,75,0.2,"TT",11.5869513358768
45,60,0.2,"TT",15.1719680420997
55,60,0.2,"TT",16.9545913696796
65,60,0.2,"TT",13.8858829706247
45,75,0.2,"TT",15.2159927469945
55,75,0.2,"TT",10.4874323750771
65,75,0.2,"TT",10.821068774265
45,60,0.2,"TT",13.4819054586288
55,60,0.2,"TT",14.2158742118705
65,60,0.2,"TT",14.5910413467516
45,75,0.2,"TT",13.3998756438126
55,75,0.2,"TT",13.1699797103166
65,75,0.2,"TT",12.3635303952396
45,60,0.2,"TT",14.7382371798565
55,60,0.2,"TT",14.2466193148331
65,60,0.2,"TT",13.1161722980953
45,75,0.2,"TT",12.5591228412945
55,75,0.2,"TT",11.5795568895287
65,75,0.2,"TT",10.1535349369708
45,60,0.2,"TT",14.073778352383
55,60,0.2,"TT",16.7668610216509
65,60,0.2,"TT",14.1813647626533
45,75,0.2,"TT",12.9952053008498
55,75,0.2,"TT",12.2885288364182
65,75,0.2,"TT",10.9917918254444
45,60,0.2,"TT",15.9061925421836
55,60,0.2,"TT",15.6693468253591
65,60,0.2,"TT",14.3020095174988
45,75,0.2,"TT",12.606471840102
55,75,0.2,"TT",13.1289250679417
65,75,0.2,"TT",13.4067158277339
45,60,0.2,"TT",15.7737463676898
55,60,0.2,"TT",18.3324612248785
65,60,0.2,"TT",15.277926876448
45,75,0.2,"TT",11.9172637569638
55,75,0.2,"TT",13.3882213789249
65,75,0.2,"TT",11.1693651188711
45,60,0.2,"TT",14.8397403106303
55,60,0.2,"TT",16.8763366127583
65,60,0.2,"TT",13.8258001148362
45,75,0.2,"TT",12.195297077014
55,75,0.2,"TT",11.8378680175434
65,75,0.2,"TT",9.21324752726922
45,60,0.2,"TT",15.404961778855
55,60,0.2,"TT",15.2068672346088
65,60,0.2,"TT",16.8354875176719
45,75,0.2,"TT",11.2745905143155
55,75,0.2,"TT",13.7056024989473
65,75,0.2,"TT",10.0599907604987
45,60,0.2,"TT",16.8069998090356
55,60,0.2,"TT",15.4274978182214
65,60,0.2,"TT",15.6581944672542
45,75,0.2,"TT",12.9432259870095
55,75,0.2,"TT",11.4409345581896
65,75,0.2,"TT",11.2170340098349
45,60,0.2,"TT",16.9680926226686
55,60,0.2,"TT",15.1180319424529
65,60,0.2,"TT",15.8318942956736
45,75,0.2,"TT",13.9054541807207
55,75,0.2,"TT",12.302807598434
65,75,0.2,"TT",12.4076901840658
45,60,0.2,"TT",14.1747817118226
55,60,0.2,"TT",16.6068936079687
65,60,0.2,"TT",14.6690192865619
45,75,0.2,"TT",11.7899460326073
55,75,0.2,"TT",11.9915144886736
65,75,0.2,"TT",10.7752585247206
45,60,0.2,"TT",16.8118102336871
55,60,0.2,"TT",16.1294856751966
65,60,0.2,"TT",14.5517293724987
45,75,0.2,"TT",12.8183443050995
55,75,0.2,"TT",12.2137982354675
65,75,0.2,"TT",12.0989885162496
45,60,0.2,"TT",14.2822992776284
55,60,0.2,"TT",14.6882830002817
65,60,0.2,"TT",11.6576460430177
45,75,0.2,"TT",13.0064228953192
55,75,0.2,"TT",12.0459135676333
65,75,0.2,"TT",11.5088373520821
45,60,0.2,"TT",14.7599015591294
55,60,0.2,"TT",15.66266426476
65,60,0.2,"TT",12.9044940279786
45,75,0.2,"TT",12.4562888445841
55,75,0.2,"TT",12.1393063346157
65,75,0.2,"TT",11.3414709375452
45,60,0.2,"TT",15.433161273769
55,60,0.2,"TT",15.46627573314
65,60,0.2,"TT",13.8753219444356
45,75,0.2,"TT",11.3358796477567
55,75,0.2,"TT",12.2613522821988
65,75,0.2,"TT",13.2260074963677
45,60,0.2,"TT",14.5656113450902
55,60,0.2,"TT",14.8026954104571
65,60,0.2,"TT",15.1945045446466
45,75,0.2,"TT",11.9850022754326
55,75,0.2,"TT",12.8666101069345
65,75,0.2,"TT",11.6915133665924
